OrigTrialNum,Subj,Subj_Ranked,SexFM,StyleDR,Block,Trial,MinDist,HitFlag,t_throwOnset,t_HSmax,t_MinDist,t_InterTrial,PeakHandSpeed,PeakTipSpeed,WhipExt_PeakHand,WhipAzAng_PeakHand,HandAzAng_PeakHand
862,3,11,1,2,3,24,0.13976426517913,0,0.708,0.942,1.138,1.148,5.53958503295436,34.0557606479507,1.46475973831501,10.021219703005,59.7054279271555
863,3,11,1,2,3,25,0.160954217458944,0,0.748,0.996,1.2,1.19,5.66667905185934,21.4731234017124,1.42421027547835,31.3341405396553,41.1742523665614
864,3,11,1,2,3,26,0.0421860309928856,0,0.708,0.97,1.164,1.178,5.96258589380779,29.4591718710091,1.51388062197573,18.1951562270568,48.7044893645254
865,3,11,1,2,3,27,0.114995161453366,0,0.716,0.958,1.158,1.152,5.66264617737396,21.1374646048127,1.44184661392827,37.8287361011809,50.3897244719994
866,3,11,1,2,3,28,0.0178292815777195,1,0.748,0.994,1.182,1.19,5.94774901335755,26.1897944521134,1.52725543954125,20.8187902344466,47.9998852727983
867,3,11,1,2,3,29,0.160266693518201,0,0.746,0.978,1.186,1.166,5.36513496169968,31.9107374346574,1.53670826163323,23.4500787564101,54.229993114634
868,3,11,1,2,4,1,0.208315628598568,0,0.656,0.894,1.122,NaN,4.43624712099204,29.189723017458,1.5351698379024,20.4512555961512,60.3486069743582
869,3,11,1,2,4,2,0.0749290044433012,0,0.752,0.998,1.208,1.226,5.67040820997013,31.9877493456026,1.51556850658253,32.921806424822,48.058793771777
870,3,11,1,2,4,3,0.177845988964416,0,0.726,0.978,1.172,1.188,6.45281313520634,23.4642657108455,1.38982944904749,37.5933316542746,39.6613376481846
871,3,11,1,2,4,4,0.226343560306892,0,0.766,1.008,1.204,1.202,6.47952900017904,23.5042487912296,1.51929508215294,38.2650626826767,44.3478612745447
872,3,11,1,2,4,5,0.111969031670503,0,0.726,0.992,1.188,1.194,6.26951428487744,28.7464752227697,1.49924249565338,29.0904973978627,51.425443437176
873,3,11,1,2,4,6,0.362179294272737,0,0.78,1.03,1.236,1.226,6.7236775657945,20.0930749726768,1.30295262061842,50.3505101404322,37.9977905422751
874,3,11,1,2,4,7,0.0382194688803105,0,0.784,1.032,1.226,1.25,6.63301182190468,34.7631090001331,1.48286450436805,11.6872394889203,43.4933920527446
875,3,11,1,2,4,8,0.11130411325369,0,0.758,1.006,1.208,1.198,6.88543368574646,26.3831841869022,1.08429214362337,49.3692115286539,45.998260081927
876,3,11,1,2,4,9,0.110024080709589,0,0.708,0.964,1.148,1.164,6.24999010714315,35.0590539279429,1.53386381511332,27.3030706576748,49.1741915185125
877,3,11,1,2,4,10,0.162945537775829,0,0.692,0.938,1.136,1.122,5.99360560507468,28.4739301078181,1.47245551847622,34.0856241337524,44.1365885741603
878,3,11,1,2,4,11,0.134715042374513,1,0.706,0.946,1.13,1.146,6.73176541276088,23.2782970579476,1.44820670174255,32.9244272960718,43.07941570789
879,3,11,1,2,4,12,0.304528922998284,0,0.762,0.99,1.164,1.172,6.81588923264949,23.1212898970227,1.51978933039425,35.3020924426117,46.1359596252204
880,3,11,1,2,4,13,0.582933805433584,0,0.798,1.028,1.224,1.212,6.78940811598147,23.831589136662,1.40374848852438,53.9902882718223,47.7734528729332
